date,ALL,A,NS,CNAME,PTR,TXT,AAAA
2014-01-20 18,2897,567,1134,1196,0,0,0
2014-01-20 19,3039,603,1206,1230,0,0,0
2014-01-20 20,3470,691,1382,1397,0,0,0
2014-01-20 21,2991,597,1194,1200,0,0,0
2014-01-20 22,3167,588,1176,1403,0,0,0
2014-01-20 23,2102,465,930,707,0,0,0
2014-01-21 00,1040,195,392,453,0,0,0
2014-01-21 01,821,145,292,384,0,0,0
2014-01-21 02,2703,662,1324,717,0,0,0
2014-01-21 03,350,62,124,164,0,0,0
2014-01-21 04,270,40,80,150,0,0,0
2014-01-21 05,292,49,98,145,0,0,0
2014-01-21 06,279,44,88,147,0,0,0
2014-01-21 07,2250,650,1302,298,0,0,0
2014-01-21 08,1711,340,688,683,0,0,0
2014-01-21 09,3375,699,1398,1278,0,0,0
2014-01-21 10,3949,805,1608,1536,0,0,0
2014-01-21 11,3954,818,1638,1498,0,0,0
2014-01-21 12,4065,817,1638,1610,0,0,0
2014-01-21 13,4916,980,1960,1976,0,0,0
2014-01-21 14,2650,611,1226,813,0,0,0
